suite,file,golden,golden_px,golden_max,calib,calib_px,hakux_px,hakux_max
Fog_exceptional_value,FogExc-exp2-fog_x.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2-planar.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2-spec_alpha.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2_abs-abs_planar.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2_abs-fog_x.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2_abs-planar.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp2_abs-spec_alpha.png,identical,,,identical,,23839,2
Fog_exceptional_value,FogExc-exp_abs-abs_planar.png,identical,,,identical,,27229,2
Fog_exceptional_value,FogExc-exp_abs-fog_x.png,identical,,,identical,,27229,2
Fog_exceptional_value,FogExc-exp_abs-planar.png,identical,,,identical,,27229,2
Fog_exceptional_value,FogExc-exp_abs-spec_alpha.png,identical,,,identical,,27229,2
Fog_exceptional_value,FogExc-linear-abs_planar.png,identical,,,identical,,37639,2
Fog_exceptional_value,FogExc-linear-fog_x.png,identical,,,identical,,37639,2
Fog_exceptional_value,FogExc-linear-planar.png,identical,,,identical,,37639,2
Fog_exceptional_value,FogExc-linear-spec_alpha.png,identical,,,identical,,37639,2
Fog_exceptional_value,FogExc-linear_abs-abs_planar.png,identical,,,identical,,36562,2
Fog_exceptional_value,FogExc-linear_abs-fog_x.png,identical,,,identical,,36562,2
Fog_exceptional_value,FogExc-linear_abs-planar.png,identical,,,identical,,36562,2
Fog_exceptional_value,FogExc-linear_abs-spec_alpha.png,identical,,,identical,,36562,2
Fog_exceptional_value,INF-FogExc-exp-abs_planar.png,identical,,,identical,,52312,254
Fog_exceptional_value,INF-FogExc-exp-fog_x.png,identical,,,identical,,52312,254
Fog_exceptional_value,INF-FogExc-exp-planar.png,identical,,,identical,,52312,254
Fog_exceptional_value,INF-FogExc-exp-spec_alpha.png,identical,,,identical,,52312,254
Fog_exceptional_value,INF-FogExc-exp2-abs_planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2-fog_x.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2-planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2-spec_alpha.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2_abs-abs_planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2_abs-fog_x.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2_abs-planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp2_abs-spec_alpha.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp_abs-abs_planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp_abs-fog_x.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp_abs-planar.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-exp_abs-spec_alpha.png,identical,,,identical,,4096,254
Fog_exceptional_value,INF-FogExc-linear-abs_planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear-fog_x.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear-planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear-spec_alpha.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear_abs-abs_planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear_abs-fog_x.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear_abs-planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,INF-FogExc-linear_abs-spec_alpha.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-exp-abs_planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-exp-fog_x.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-exp-planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-exp-spec_alpha.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-exp2-abs_planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2-fog_x.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2-planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2-spec_alpha.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2_abs-abs_planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2_abs-fog_x.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2_abs-planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp2_abs-spec_alpha.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp_abs-abs_planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp_abs-fog_x.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp_abs-planar.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-exp_abs-spec_alpha.png,identical,,,identical,,0,0
Fog_exceptional_value,NaN-FogExc-linear-abs_planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear-fog_x.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear-planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear-spec_alpha.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear_abs-abs_planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear_abs-fog_x.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear_abs-planar.png,identical,,,identical,,47955,2
Fog_exceptional_value,NaN-FogExc-linear_abs-spec_alpha.png,identical,,,identical,,47955,2
Fog_exceptional_value,RCP-FogExc-exp-abs_planar.png,identical,,,identical,,45932,3
Fog_exceptional_value,RCP-FogExc-exp-fog_x.png,identical,,,identical,,45932,3
Fog_exceptional_value,RCP-FogExc-exp-planar.png,identical,,,identical,,45932,3
Fog_exceptional_value,RCP-FogExc-exp-spec_alpha.png,identical,,,identical,,45932,3
Fog_exceptional_value,RCP-FogExc-exp2-abs_planar.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2-fog_x.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2-planar.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2-spec_alpha.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2_abs-abs_planar.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2_abs-fog_x.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2_abs-planar.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp2_abs-spec_alpha.png,identical,,,identical,,20256,2
Fog_exceptional_value,RCP-FogExc-exp_abs-abs_planar.png,identical,,,identical,,29250,3
Fog_exceptional_value,RCP-FogExc-exp_abs-fog_x.png,identical,,,identical,,29250,3
Fog_exceptional_value,RCP-FogExc-exp_abs-planar.png,identical,,,identical,,29250,3
Fog_exceptional_value,RCP-FogExc-exp_abs-spec_alpha.png,identical,,,identical,,29250,3
Fog_exceptional_value,RCP-FogExc-linear-abs_planar.png,identical,,,identical,,39791,2
Fog_exceptional_value,RCP-FogExc-linear-fog_x.png,identical,,,identical,,39791,2
Fog_exceptional_value,RCP-FogExc-linear-planar.png,identical,,,identical,,39791,2
Fog_exceptional_value,RCP-FogExc-linear-spec_alpha.png,identical,,,identical,,39791,2
Fog_exceptional_value,RCP-FogExc-linear_abs-abs_planar.png,identical,,,identical,,37816,2
Fog_exceptional_value,RCP-FogExc-linear_abs-fog_x.png,identical,,,identical,,37816,2
Fog_exceptional_value,RCP-FogExc-linear_abs-planar.png,identical,,,identical,,37816,2
Fog_exceptional_value,RCP-FogExc-linear_abs-spec_alpha.png,identical,,,identical,,37816,2
Fog_gen,FogGen_FF-exp-abs_planar.png,identical,,,identical,,35643,1
Fog_gen,FogGen_FF-exp-fog_x.png,identical,,,identical,,35816,1
Fog_gen,FogGen_FF-exp-planar.png,identical,,,identical,,35643,1
Fog_gen,FogGen_FF-exp-radial.png,identical,,,identical,,43579,2
Fog_gen,FogGen_FF-exp-spec_alpha.png,identical,,,identical,,0,0
Fog_gen,FogGen_FF-exp2-abs_planar.png,identical,,,identical,,12610,1
Fog_gen,FogGen_FF-exp2-fog_x.png,identical,,,identical,,32912,1
Fog_gen,FogGen_FF-exp2-planar.png,identical,,,identical,,12610,1
Fog_gen,FogGen_FF-exp2-radial.png,identical,,,identical,,31152,1
Fog_gen,FogGen_FF-exp2-spec_alpha.png,identical,,,identical,,0,0
Fog_gen,FogGen_FF-exp2_abs-abs_planar.png,identical,,,identical,,12610,1
Fog_gen,FogGen_FF-exp2_abs-fog_x.png,identical,,,identical,,32912,1
Fog_gen,FogGen_FF-exp2_abs-planar.png,identical,,,identical,,12610,1
Fog_gen,FogGen_FF-exp2_abs-radial.png,identical,,,identical,,31152,1
Fog_gen,FogGen_FF-exp2_abs-spec_alpha.png,identical,,,identical,,0,0
Fog_gen,FogGen_FF-exp_abs-abs_planar.png,identical,,,identical,,35643,1
Fog_gen,FogGen_FF-exp_abs-fog_x.png,identical,,,identical,,71148,2
Fog_gen,FogGen_FF-exp_abs-planar.png,identical,,,identical,,35643,1
Fog_gen,FogGen_FF-exp_abs-radial.png,identical,,,identical,,43579,2
Fog_gen,FogGen_FF-exp_abs-spec_alpha.png,identical,,,identical,,0,0
Fog_gen,FogGen_FF-linear-abs_planar.png,identical,,,identical,,1716,1
Fog_gen,FogGen_FF-linear-fog_x.png,identical,,,identical,,1936,1
Fog_gen,FogGen_FF-linear-planar.png,identical,,,identical,,1716,1
Fog_gen,FogGen_FF-linear-radial.png,identical,,,identical,,2603,1
Fog_gen,FogGen_FF-linear-spec_alpha.png,identical,,,identical,,1056,1
Fog_gen,FogGen_FF-linear_abs-abs_planar.png,identical,,,identical,,1716,1
Fog_gen,FogGen_FF-linear_abs-fog_x.png,identical,,,identical,,3388,1
Fog_gen,FogGen_FF-linear_abs-planar.png,identical,,,identical,,1716,1
Fog_gen,FogGen_FF-linear_abs-radial.png,identical,,,identical,,2603,1
Fog_gen,FogGen_FF-linear_abs-spec_alpha.png,identical,,,identical,,1056,1
Fog_gen,FogGen_VS-exp-abs_planar.png,identical,,,identical,,35816,1
Fog_gen,FogGen_VS-exp-fog_x.png,identical,,,identical,,35816,1
Fog_gen,FogGen_VS-exp-planar.png,identical,,,identical,,35816,1
Fog_gen,FogGen_VS-exp-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-exp-spec_alpha.png,identical,,,identical,,35816,1
Fog_gen,FogGen_VS-exp2-abs_planar.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2-fog_x.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2-planar.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-exp2-spec_alpha.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2_abs-abs_planar.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2_abs-fog_x.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2_abs-planar.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp2_abs-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-exp2_abs-spec_alpha.png,identical,,,identical,,32912,1
Fog_gen,FogGen_VS-exp_abs-abs_planar.png,identical,,,identical,,71148,2
Fog_gen,FogGen_VS-exp_abs-fog_x.png,identical,,,identical,,71148,2
Fog_gen,FogGen_VS-exp_abs-planar.png,identical,,,identical,,71148,2
Fog_gen,FogGen_VS-exp_abs-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-exp_abs-spec_alpha.png,identical,,,identical,,71148,2
Fog_gen,FogGen_VS-linear-abs_planar.png,identical,,,identical,,1936,1
Fog_gen,FogGen_VS-linear-fog_x.png,identical,,,identical,,1936,1
Fog_gen,FogGen_VS-linear-planar.png,identical,,,identical,,1936,1
Fog_gen,FogGen_VS-linear-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-linear-spec_alpha.png,identical,,,identical,,1936,1
Fog_gen,FogGen_VS-linear_abs-abs_planar.png,identical,,,identical,,3388,1
Fog_gen,FogGen_VS-linear_abs-fog_x.png,identical,,,identical,,3388,1
Fog_gen,FogGen_VS-linear_abs-planar.png,identical,,,identical,,3388,1
Fog_gen,FogGen_VS-linear_abs-radial.png,identical,,,identical,,0,0
Fog_gen,FogGen_VS-linear_abs-spec_alpha.png,identical,,,identical,,3388,1
Fog_inf_coord,AFF-exp-planar.png,identical,,,identical,,3,207
Fog_inf_coord,AFF-exp2-planar.png,identical,,,identical,,3,79
Fog_inf_coord,AFF-exp2_abs-planar.png,identical,,,identical,,3,79
Fog_inf_coord,AFF-exp_abs-planar.png,identical,,,identical,,3,79
Fog_inf_coord,AFF-linear-planar.png,identical,,,identical,,3,207
Fog_inf_coord,AFF-linear_abs-planar.png,identical,,,identical,,3,207
Fog_param,FogParam-0.25-exp.png,identical,,,identical,,23616,1
Fog_param,FogParam-0.25-exp2.png,identical,,,identical,,35136,1
Fog_param,FogParam-0.25-exp2_abs.png,identical,,,identical,,35136,1
Fog_param,FogParam-0.25-exp_abs.png,identical,,,identical,,54720,2
Fog_param,FogParam-0.25-lin.png,identical,,,identical,,1152,1
Fog_param,FogParam-0.25-lin_abs.png,identical,,,identical,,2304,1
Fog_param,FogParam-0.50-exp.png,identical,,,identical,,21312,1
Fog_param,FogParam-0.50-exp2.png,identical,,,identical,,30528,1
Fog_param,FogParam-0.50-exp2_abs.png,identical,,,identical,,30528,1
Fog_param,FogParam-0.50-exp_abs.png,identical,,,identical,,38016,2
Fog_param,FogParam-0.50-lin.png,identical,,,identical,,1152,1
Fog_param,FogParam-0.50-lin_abs.png,identical,,,identical,,2304,1
Fog_param,FogParam-1.00-exp.png,identical,,,identical,,10368,1
Fog_param,FogParam-1.00-exp2.png,identical,,,identical,,18432,1
Fog_param,FogParam-1.00-exp2_abs.png,identical,,,identical,,18432,1
Fog_param,FogParam-1.00-exp_abs.png,identical,,,identical,,17856,1
Fog_param,FogParam-1.00-lin.png,identical,,,identical,,576,1
Fog_param,FogParam-1.00-lin_abs.png,identical,,,identical,,1152,1
Fog_param,FogParam-2.00-exp.png,identical,,,identical,,5760,1
Fog_param,FogParam-2.00-exp2.png,identical,,,identical,,10944,1
Fog_param,FogParam-2.00-exp2_abs.png,identical,,,identical,,10944,1
Fog_param,FogParam-2.00-exp_abs.png,identical,,,identical,,10944,1
Fog_param,FogParam-2.00-lin.png,identical,,,identical,,0,0
Fog_param,FogParam-2.00-lin_abs.png,identical,,,identical,,0,0
Fog_param,FogParam0.25-exp.png,identical,,,identical,,21312,1
Fog_param,FogParam0.25-exp2.png,identical,,,identical,,36288,1
Fog_param,FogParam0.25-exp2_abs.png,identical,,,identical,,36288,1
Fog_param,FogParam0.25-exp_abs.png,identical,,,identical,,53568,2
Fog_param,FogParam0.25-lin.png,identical,,,identical,,1152,1
Fog_param,FogParam0.25-lin_abs.png,identical,,,identical,,0,0
Fog_param,FogParam0.50-exp.png,identical,,,identical,,21312,1
Fog_param,FogParam0.50-exp2.png,identical,,,identical,,29952,1
Fog_param,FogParam0.50-exp2_abs.png,identical,,,identical,,29952,1
Fog_param,FogParam0.50-exp_abs.png,identical,,,identical,,38016,2
Fog_param,FogParam0.50-lin.png,identical,,,identical,,1152,1
Fog_param,FogParam0.50-lin_abs.png,identical,,,identical,,0,0
Fog_param,FogParam1.00-exp.png,identical,,,identical,,10368,1
Fog_param,FogParam1.00-exp2.png,identical,,,identical,,17856,1
Fog_param,FogParam1.00-exp2_abs.png,identical,,,identical,,17856,1
Fog_param,FogParam1.00-exp_abs.png,identical,,,identical,,18432,1
Fog_param,FogParam1.00-lin.png,identical,,,identical,,576,1
Fog_param,FogParam1.00-lin_abs.png,identical,,,identical,,0,0
Fog_param,FogParam2.00-exp.png,identical,,,identical,,5760,1
Fog_param,FogParam2.00-exp2.png,identical,,,identical,,10368,1
Fog_param,FogParam2.00-exp2_abs.png,identical,,,identical,,10368,1
Fog_param,FogParam2.00-exp_abs.png,identical,,,identical,,10368,1
Fog_param,FogParam2.00-lin.png,identical,,,identical,,0,0
Fog_param,FogParam2.00-lin_abs.png,identical,,,identical,,0,0
Fog_param,FogZeroBias-exp.png,identical,,,identical,,24768,1
Fog_param,FogZeroBias-exp2.png,identical,,,identical,,44352,1
Fog_param,FogZeroBias-exp2_abs.png,identical,,,identical,,44352,1
Fog_param,FogZeroBias-exp_abs.png,identical,,,identical,,57600,1
Fog_param,FogZeroBias-lin.png,identical,,,identical,,1728,1
Fog_param,FogZeroBias-lin_abs.png,identical,,,identical,,1728,1
Fog_planar_vsh,Sweep_FogX.png,none,,,none,,0,0
Fog_planar_vsh,Sweep_Planar.png,none,,,none,,0,0
Fog_planar_vsh,ZeroPlane_MOV1_Planar.png,none,,,none,,3,93
Fog_planar_vsh,ZeroPlane_RCP0_Planar.png,none,,,none,,3,93
Fog_planar_vsh,ZeroPlane_RCP1_FogX.png,none,,,none,,3,93
Fog_planar_vsh,ZeroPlane_RCP1_Planar.png,none,,,none,,3,93
Fog_vsh,AFF-exp-planar.png,identical,,,identical,,23105,172
Fog_vsh,AFF-exp2-planar.png,identical,,,identical,,5018,195
Fog_vsh,AFF-exp2_abs-planar.png,identical,,,identical,,5018,195
Fog_vsh,AFF-exp_abs-planar.png,identical,,,identical,,23105,172
Fog_vsh,AFF-linear-planar.png,identical,,,identical,,254,199
Fog_vsh,AFF-linear_abs-planar.png,identical,,,identical,,254,199
Front_face,FrontFace_FM_0x00_CF_B.png,identical,,,identical,,57888,2
Front_face,FrontFace_FM_0x00_CF_F.png,identical,,,identical,,29783,2
Front_face,FrontFace_FM_0x00_CF_FaB.png,identical,,,identical,,0,0
Front_face,FrontFace_FM_0x63_CF_B.png,identical,,,identical,,57888,2
Front_face,FrontFace_FM_0x63_CF_F.png,identical,,,identical,,29783,2
Front_face,FrontFace_FM_0x63_CF_FaB.png,identical,,,identical,,0,0
Front_face,FrontFace_FM_CCW_CF_B.png,identical,,,identical,,29783,2
Front_face,FrontFace_FM_CCW_CF_F.png,identical,,,identical,,57888,2
Front_face,FrontFace_FM_CCW_CF_FaB.png,identical,,,identical,,0,0
Front_face,FrontFace_FM_CW_CF_B.png,identical,,,identical,,57888,2
Front_face,FrontFace_FM_CW_CF_F.png,identical,,,identical,,29783,2
Front_face,FrontFace_FM_CW_CF_FaB.png,identical,,,identical,,0,0
Front_face,FrontFace_LM_0x00_CF_B.png,identical,,,identical,,3695,255
Front_face,FrontFace_LM_0x00_CF_F.png,identical,,,identical,,2921,255
Front_face,FrontFace_LM_0x00_CF_FaB.png,identical,,,identical,,3911,255
Front_face,FrontFace_LM_0x63_CF_B.png,identical,,,identical,,3695,255
Front_face,FrontFace_LM_0x63_CF_F.png,identical,,,identical,,2921,255
Front_face,FrontFace_LM_0x63_CF_FaB.png,identical,,,identical,,3911,255
Front_face,FrontFace_LM_CCW_CF_B.png,identical,,,identical,,2921,255
Front_face,FrontFace_LM_CCW_CF_F.png,identical,,,identical,,3695,255
Front_face,FrontFace_LM_CCW_CF_FaB.png,identical,,,identical,,3911,255
Front_face,FrontFace_LM_CW_CF_B.png,identical,,,identical,,3695,255
Front_face,FrontFace_LM_CW_CF_F.png,identical,,,identical,,2921,255
Front_face,FrontFace_LM_CW_CF_FaB.png,identical,,,identical,,3911,255
High_vertex_count,HighVtxCount-arrays.png,identical,,,identical,,88479,1
High_vertex_count,HighVtxCount-inlinearrays.png,identical,,,identical,,88479,1
High_vertex_count,HighVtxCount-inlinebuffers.png,identical,,,identical,,88479,1
High_vertex_count,HighVtxCount-inlineelements.png,identical,,,identical,,88479,1
Image_blit,BlitBeyondWidth.png,identical,,,identical,,0,0
Image_blit,BlitRenderBlit.png,identical,,,identical,,0,0
Image_blit,DirtyOverlappedDestSurf.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B00000000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B007FFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B00800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B00D00000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B03300000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B44400000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B444FFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B66800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B7F800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B7FFFFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B80000000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_XRGB_B8FFFFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B007FFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B00800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B00D00000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B03300000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B44400000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B444FFFFF.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B66800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_BLENDAND_ZRGB_B7F800000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_0_0_640_480.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_300_200_16_24.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_320_240_0_0.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_320_240_0_10.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_320_240_1_1.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_320_240_640_480.png,identical,,,identical,,0,0
Image_blit,ImgBlt_Clip_320_240_64_40.png,identical,,,identical,,0,0
Image_blit,ImgBlt_SRCCOPY_ARGB_B00000000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_SRCCOPY_XRGB_B00000000.png,identical,,,identical,,0,0
Image_blit,ImgBlt_SRCCOPY_ZRGB_B00000000.png,identical,,,identical,,0,0
Image_blit,Overlap_BL_Inside.png,identical,,,identical,,1,1
Image_blit,Overlap_BL_Outside.png,identical,,,identical,,1,1
Image_blit,Overlap_BR_Inside.png,identical,,,identical,,1,1
Image_blit,Overlap_BR_Outside.png,identical,,,identical,,1,1
Image_blit,Overlap_TL_Inside.png,identical,,,identical,,1,1
Image_blit,Overlap_TL_Outside.png,identical,,,identical,,1,1
Image_blit,Overlap_TR_Inside.png,identical,,,identical,,1,1
Image_blit,Overlap_TR_Outside.png,identical,,,identical,,1,1
Inline_array_size_mismatch,ExtraElements.png,identical,,,identical,,20508,2
Lighting_Two_Sided,TwoSidedLighting.png,identical,,,identical,,0,0
Lighting_accumulation,All.png,identical,,,identical,,5695,112
Lighting_accumulation,Directional-2.png,identical,,,identical,,1231,112
Lighting_accumulation,Directional-4.png,identical,,,identical,,1231,112
Lighting_accumulation,Directional-5.png,identical,,,identical,,1231,112
Lighting_accumulation,Point-2.png,identical,,,identical,,8074,112
Lighting_accumulation,Point-4.png,identical,,,identical,,13645,112
Lighting_accumulation,Point-5.png,identical,,,identical,,18382,112
Lighting_accumulation,Spot-2.png,identical,,,identical,,4134,112
Lighting_accumulation,Spot-4.png,identical,,,identical,,3987,112
Lighting_accumulation,Spot-5.png,identical,,,identical,,5113,112
Lighting_control,FF_0x000000.png,identical,,,identical,,4131,32
Lighting_control,FF_0x000000NoSpec.png,identical,,,identical,,4206,32
Lighting_control,FF_0x000001.png,identical,,,identical,,4779,32
Lighting_control,FF_0x000001NoSpec.png,identical,,,identical,,4206,32
Lighting_control,FF_0x010000.png,identical,,,identical,,4528,32
Lighting_control,FF_0x010000NoSpec.png,identical,,,identical,,4702,32
Lighting_control,FF_0x010001.png,identical,,,identical,,6173,32
Lighting_control,FF_0x010001NoSpec.png,identical,,,identical,,4702,32
Lighting_control,FF_0x020000.png,identical,,,identical,,3586,32
Lighting_control,FF_0x020000NoSpec.png,identical,,,identical,,4206,32
Lighting_control,FF_0x020001.png,identical,,,identical,,4048,32
Lighting_control,FF_0x020001NoSpec.png,identical,,,identical,,4206,32
Lighting_control,FF_0x030000.png,identical,,,identical,,3778,32
Lighting_control,FF_0x030000NoSpec.png,identical,,,identical,,4702,32
Lighting_control,FF_0x030001.png,identical,,,identical,,4990,32
Lighting_control,FF_0x030001NoSpec.png,identical,,,identical,,4702,32
Lighting_control,VS_0x000000NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x000000_LightOff.png,identical,,,identical,,74,46
Lighting_control,VS_0x000001NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x000001_LightOff.png,identical,,,identical,,74,46
Lighting_control,VS_0x010000NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x010000_LightOff.png,identical,,,identical,,74,46
Lighting_control,VS_0x010001NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x010001_LightOff.png,identical,,,identical,,74,46
Lighting_control,VS_0x020000NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x020000_LightOff.png,identical,,,identical,,102,60
Lighting_control,VS_0x020001NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x020001_LightOff.png,identical,,,identical,,102,60
Lighting_control,VS_0x030000NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x030000_LightOff.png,identical,,,identical,,102,60
Lighting_control,VS_0x030001NoSpec_LightOff.png,identical,,,identical,,14,46
Lighting_control,VS_0x030001_LightOff.png,identical,,,identical,,102,60
Lighting_normals,NoNormal-inlinearrays.png,identical,,,identical,,0,0
Lighting_normals,NoNormal-inlinebuf.png,identical,,,identical,,0,0
Lighting_normals,NoNormal-inlineelements.png,identical,,,identical,,0,0
Lighting_normals,NoNormal.png,identical,,,identical,,0,0
Lighting_normals,Nz_-100-inlinearrays.png,identical,,,identical,,0,0
Lighting_normals,Nz_-100-inlinebuf.png,identical,,,identical,,0,0
Lighting_normals,Nz_-100-inlineelements.png,identical,,,identical,,0,0
Lighting_normals,Nz_-100.png,identical,,,identical,,0,0
Lighting_normals,Nz_0-inlinearrays.png,identical,,,identical,,0,0
Lighting_normals,Nz_0-inlinebuf.png,identical,,,identical,,0,0
Lighting_normals,Nz_0-inlineelements.png,identical,,,identical,,0,0
Lighting_normals,Nz_0.png,identical,,,identical,,0,0
Lighting_normals,Nz_100-inlinearrays.png,identical,,,identical,,9090,1
Lighting_normals,Nz_100-inlinebuf.png,identical,,,identical,,9090,1
Lighting_normals,Nz_100-inlineelements.png,identical,,,identical,,9090,1
Lighting_normals,Nz_100.png,identical,,,identical,,9090,1
